"application_id","applicant_name","national_id","email","income","amount","decision"
"APP-0001463","Test User 1463","SYN-000001463","user1463@example.test",64560.68,52418.75,"review"
"APP-0001464","Test User 1464","SYN-000001464","user1464@example.test",32242.72,25565.88,"review"
"APP-0001465","Test User 1465","SYN-000001465","user1465@example.test",57690.87,22340.36,"declined"
"APP-0001466","Test User 1466","SYN-000001466","user1466@example.test",41610.83,9101.1,"approved"
"APP-0001467","Test User 1467","SYN-000001467","user1467@example.test",33534.6,11159.19,"approved"
"APP-0001468","Test User 1468","SYN-000001468","user1468@example.test",64267.17,50475.93,"review"
"APP-0001469","Test User 1469","SYN-000001469","user1469@example.test",32017.29,6491.93,"review"
"APP-0001470","Test User 1470","SYN-000001470","user1470@example.test",39565.09,20864.78,"approved"
"APP-0001471","Test User 1471","SYN-000001471","user1471@example.test",54639.32,29015.19,"approved"
"APP-0001472","Test User 1472","SYN-000001472","user1472@example.test",39686.47,22791.6,"review"
"APP-0001473","Test User 1473","SYN-000001473","user1473@example.test",49198.57,32155.42,"approved"
"APP-0001474","Test User 1474","SYN-000001474","user1474@example.test",48287.44,24773.67,"approved"
"APP-0001475","Test User 1475","SYN-000001475","user1475@example.test",42757.03,25839.91,"approved"
"APP-0001476","Test User 1476","SYN-000001476","user1476@example.test",33944.82,17117.44,"review"
"APP-0001477","Test User 1477","SYN-000001477","user1477@example.test",99170.08,32537.45,"approved"
"APP-0001478","Test User 1478","SYN-000001478","user1478@example.test",27519.28,14591.59,"review"
"APP-0001479","Test User 1479","SYN-000001479","user1479@example.test",138168.45,93141.17,"declined"
"APP-0001480","Test User 1480","SYN-000001480","user1480@example.test",28074.45,7048.83,"approved"
"APP-0001481","Test User 1481","SYN-000001481","user1481@example.test",95908.78,14033.14,"approved"
"APP-0001482","Test User 1482","SYN-000001482","user1482@example.test",62012.49,44073.86,"review"
"APP-0001483","Test User 1483","SYN-000001483","user1483@example.test",63964.37,36070.79,"declined"
"APP-0001484","Test User 1484","SYN-000001484","user1484@example.test",59629.19,8044.64,"approved"
"APP-0001485","Test User 1485","SYN-000001485","user1485@example.test",47060.41,6447.16,"approved"
"APP-0001486","Test User 1486","SYN-000001486","user1486@example.test",37639.49,25460.55,"approved"
"APP-0001487","Test User 1487","SYN-000001487","user1487@example.test",23587.75,11922.03,"declined"
"APP-0001488","Test User 1488","SYN-000001488","user1488@example.test",43039.28,12398.55,"declined"
"APP-0001489","Test User 1489","SYN-000001489","user1489@example.test",24135.16,13962.22,"review"
"APP-0001490","Test User 1490","SYN-000001490","user1490@example.test",21421.92,8722.25,"approved"
"APP-0001491","Test User 1491","SYN-000001491","user1491@example.test",35797.85,17051.18,"approved"
"APP-0001492","Test User 1492","SYN-000001492","user1492@example.test",64507.27,49792.59,"declined"
"APP-0001493","Test User 1493","SYN-000001493","user1493@example.test",104261.29,62780.2,"approved"
"APP-0001494","Test User 1494","SYN-000001494","user1494@example.test",52342.24,42895.9,"approved"
"APP-0001495","Test User 1495","SYN-000001495","user1495@example.test",42944.28,22123.11,"declined"
"APP-0001496","Test User 1496","SYN-000001496","user1496@example.test",16898.44,3175.04,"approved"
"APP-0001497","Test User 1497","SYN-000001497","user1497@example.test",31679.79,18235.41,"review"
"APP-0001498","Test User 1498","SYN-000001498","user1498@example.test",44749.14,16928.7,"declined"
"APP-0001499","Test User 1499","SYN-000001499","user1499@example.test",81852.63,16687.52,"review"
"APP-0001500","Test User 1500","SYN-000001500","user1500@example.test",56672.78,22141.21,"declined"
"APP-0001501","Test User 1501","SYN-000001501","user1501@example.test",28986.77,12530.75,"approved"
"APP-0001502","Test User 1502","SYN-000001502","user1502@example.test",45902.27,37583.24,"approved"
"APP-0001503","Test User 1503","SYN-000001503","user1503@example.test",64362.38,49957.27,"review"
"APP-0001504","Test User 1504","SYN-000001504","user1504@example.test",52182.67,21098.58,"review"
"APP-0001505","Test User 1505","SYN-000001505","user1505@example.test",46939.08,41403.98,"declined"
"APP-0001506","Test User 1506","SYN-000001506","user1506@example.test",35248.22,12827.08,"approved"
"APP-0001507","Test User 1507","SYN-000001507","user1507@example.test",50899.29,35035.72,"declined"
"APP-0001508","Test User 1508","SYN-000001508","user1508@example.test",24071.56,16209.22,"review"
"APP-0001509","Test User 1509","SYN-000001509","user1509@example.test",73490.65,61346.99,"approved"
"APP-0001510","Test User 1510","SYN-000001510","user1510@example.test",61782.29,43119.16,"review"
"APP-0001511","Test User 1511","SYN-000001511","user1511@example.test",20020.04,5533.81,"approved"
"APP-0001512","Test User 1512","SYN-000001512","user1512@example.test",42140.17,15424.22,"declined"
"APP-0001513","Test User 1513","SYN-000001513","user1513@example.test",40636.36,15737.14,"declined"
"APP-0001514","Test User 1514","SYN-000001514","user1514@example.test",39009.26,34380.51,"declined"
"APP-0001515","Test User 1515","SYN-000001515","user1515@example.test",60921.28,30597.53,"declined"
"APP-0001516","Test User 1516","SYN-000001516","user1516@example.test",106071.57,32666.11,"declined"
"APP-0001517","Test User 1517","SYN-000001517","user1517@example.test",21847.92,19075.29,"declined"
"APP-0001518","Test User 1518","SYN-000001518","user1518@example.test",67327.25,12837.19,"approved"
"APP-0001519","Test User 1519","SYN-000001519","user1519@example.test",30391.19,11746.78,"approved"
"APP-0001520","Test User 1520","SYN-000001520","user1520@example.test",56721.6,34776.09,"review"
"APP-0001521","Test User 1521","SYN-000001521","user1521@example.test",16793.6,12432.47,"approved"
"APP-0001522","Test User 1522","SYN-000001522","user1522@example.test",34460.6,21919.99,"declined"
"APP-0001523","Test User 1523","SYN-000001523","user1523@example.test",47279.92,14098.48,"declined"
"APP-0001524","Test User 1524","SYN-000001524","user1524@example.test",24358.64,16868.2,"declined"
"APP-0001525","Test User 1525","SYN-000001525","user1525@example.test",56074.95,6178.38,"review"
"APP-0001526","Test User 1526","SYN-000001526","user1526@example.test",67182.01,19853.63,"approved"
"APP-0001527","Test User 1527","SYN-000001527","user1527@example.test",36367.6,11898.81,"approved"
"APP-0001528","Test User 1528","SYN-000001528","user1528@example.test",112834.26,22377.43,"approved"
"APP-0001529","Test User 1529","SYN-000001529","user1529@example.test",51887.87,15411.88,"declined"
"APP-0001530","Test User 1530","SYN-000001530","user1530@example.test",48347.75,6750.15,"review"
"APP-0001531","Test User 1531","SYN-000001531","user1531@example.test",87487.89,53901.07,"approved"
"APP-0001532","Test User 1532","SYN-000001532","user1532@example.test",35117.12,29588.3,"approved"
"APP-0001533","Test User 1533","SYN-000001533","user1533@example.test",59078.47,6022.49,"declined"
"APP-0001534","Test User 1534","SYN-000001534","user1534@example.test",54465.24,46403.8,"review"
"APP-0001535","Test User 1535","SYN-000001535","user1535@example.test",20225,11961.4,"declined"
"APP-0001536","Test User 1536","SYN-000001536","user1536@example.test",41146.39,15806.08,"approved"
"APP-0001537","Test User 1537","SYN-000001537","user1537@example.test",34926,11991.03,"declined"
"APP-0001538","Test User 1538","SYN-000001538","user1538@example.test",48862.15,39617.46,"approved"
"APP-0001539","Test User 1539","SYN-000001539","user1539@example.test",44950.9,30968.31,"review"
"APP-0001540","Test User 1540","SYN-000001540","user1540@example.test",32945.01,5871.36,"approved"
"APP-0001541","Test User 1541","SYN-000001541","user1541@example.test",32786.02,8059.54,"declined"
"APP-0001542","Test User 1542","SYN-000001542","user1542@example.test",42954.03,11501.15,"review"
"APP-0001543","Test User 1543","SYN-000001543","user1543@example.test",35512.64,10659.64,"review"
"APP-0001544","Test User 1544","SYN-000001544","user1544@example.test",18671.93,16551,"approved"
"APP-0001545","Test User 1545","SYN-000001545","user1545@example.test",14832.86,13115.54,"approved"
"APP-0001546","Test User 1546","SYN-000001546","user1546@example.test",40601.85,33433.39,"review"
"APP-0001547","Test User 1547","SYN-000001547","user1547@example.test",52672.29,41586.76,"approved"
"APP-0001548","Test User 1548","SYN-000001548","user1548@example.test",40757.26,33631.93,"approved"
"APP-0001549","Test User 1549","SYN-000001549","user1549@example.test",24834.86,11855.5,"declined"
"APP-0001550","Test User 1550","SYN-000001550","user1550@example.test",21983.68,8818.07,"declined"
"APP-0001551","Test User 1551","SYN-000001551","user1551@example.test",16317.86,6181.97,"approved"
"APP-0001552","Test User 1552","SYN-000001552","user1552@example.test",62143.92,24985.27,"review"
"APP-0001553","Test User 1553","SYN-000001553","user1553@example.test",27294.97,9975.87,"declined"
"APP-0001554","Test User 1554","SYN-000001554","user1554@example.test",24655.78,17140.77,"declined"
"APP-0001555","Test User 1555","SYN-000001555","user1555@example.test",36949.28,24076.99,"declined"
"APP-0001556","Test User 1556","SYN-000001556","user1556@example.test",18961.75,11681.25,"approved"
"APP-0001557","Test User 1557","SYN-000001557","user1557@example.test",23785.74,9178.08,"declined"
"APP-0001558","Test User 1558","SYN-000001558","user1558@example.test",20274.78,11362.22,"declined"
"APP-0001559","Test User 1559","SYN-000001559","user1559@example.test",15836.21,6877.84,"approved"
"APP-0001560","Test User 1560","SYN-000001560","user1560@example.test",50310.69,13216.81,"approved"
"APP-0001561","Test User 1561","SYN-000001561","user1561@example.test",48596.93,42511.78,"declined"
"APP-0001562","Test User 1562","SYN-000001562","user1562@example.test",51022.29,8245.24,"review"
"APP-0001563","Test User 1563","SYN-000001563","user1563@example.test",49811.13,37997.42,"approved"
"APP-0001564","Test User 1564","SYN-000001564","user1564@example.test",41777.97,28869.64,"approved"
"APP-0001565","Test User 1565","SYN-000001565","user1565@example.test",40045.85,9448.49,"declined"
"APP-0001566","Test User 1566","SYN-000001566","user1566@example.test",59628.99,31606.45,"approved"
"APP-0001567","Test User 1567","SYN-000001567","user1567@example.test",37806.34,4704.98,"approved"
"APP-0001568","Test User 1568","SYN-000001568","user1568@example.test",34966.51,5318.97,"approved"
"APP-0001569","Test User 1569","SYN-000001569","user1569@example.test",77097.29,21874.27,"approved"
"APP-0001570","Test User 1570","SYN-000001570","user1570@example.test",94546.51,75274.58,"review"
"APP-0001571","Test User 1571","SYN-000001571","user1571@example.test",53871.43,44478.92,"review"
"APP-0001572","Test User 1572","SYN-000001572","user1572@example.test",26231.7,23009.71,"approved"
"APP-0001573","Test User 1573","SYN-000001573","user1573@example.test",33756.94,6570.62,"approved"
"APP-0001574","Test User 1574","SYN-000001574","user1574@example.test",66594.35,34677.74,"approved"
"APP-0001575","Test User 1575","SYN-000001575","user1575@example.test",22977.96,13133.41,"approved"
"APP-0001576","Test User 1576","SYN-000001576","user1576@example.test",50981.96,44836.58,"declined"
"APP-0001577","Test User 1577","SYN-000001577","user1577@example.test",53259.71,8013.33,"declined"
"APP-0001578","Test User 1578","SYN-000001578","user1578@example.test",48410.88,10319.64,"review"
"APP-0001579","Test User 1579","SYN-000001579","user1579@example.test",32868.24,23697.02,"review"
"APP-0001580","Test User 1580","SYN-000001580","user1580@example.test",68281.49,39826.04,"declined"
"APP-0001581","Test User 1581","SYN-000001581","user1581@example.test",37035.05,25535.58,"review"
"APP-0001582","Test User 1582","SYN-000001582","user1582@example.test",64540.99,13940.04,"approved"
"APP-0001583","Test User 1583","SYN-000001583","user1583@example.test",21685.84,6612.72,"approved"
"APP-0001584","Test User 1584","SYN-000001584","user1584@example.test",49891.53,24923.07,"approved"
"APP-0001585","Test User 1585","SYN-000001585","user1585@example.test",41591.33,19708.87,"declined"
"APP-0001586","Test User 1586","SYN-000001586","user1586@example.test",41121.09,19899.34,"approved"
"APP-0001587","Test User 1587","SYN-000001587","user1587@example.test",38764.75,11082.07,"approved"
"APP-0001588","Test User 1588","SYN-000001588","user1588@example.test",61675.9,22408.27,"review"
"APP-0001589","Test User 1589","SYN-000001589","user1589@example.test",74280.43,43634.98,"approved"
"APP-0001590","Test User 1590","SYN-000001590","user1590@example.test",72603.19,44997.49,"approved"
"APP-0001591","Test User 1591","SYN-000001591","user1591@example.test",38284.45,12643.95,"approved"
"APP-0001592","Test User 1592","SYN-000001592","user1592@example.test",35375.33,29942.31,"declined"
"APP-0001593","Test User 1593","SYN-000001593","user1593@example.test",29884.04,20545.1,"approved"
"APP-0001594","Test User 1594","SYN-000001594","user1594@example.test",39330.61,9444.74,"approved"
"APP-0001595","Test User 1595","SYN-000001595","user1595@example.test",68653.74,35025.2,"review"
"APP-0001596","Test User 1596","SYN-000001596","user1596@example.test",46433.75,30698.89,"approved"
"APP-0001597","Test User 1597","SYN-000001597","user1597@example.test",17329.65,5062.49,"approved"
"APP-0001598","Test User 1598","SYN-000001598","user1598@example.test",34368.7,23292.78,"approved"
"APP-0001599","Test User 1599","SYN-000001599","user1599@example.test",37599.63,27116.94,"declined"
"APP-0001600","Test User 1600","SYN-000001600","user1600@example.test",26658.87,13132.87,"review"
"APP-0001601","Test User 1601","SYN-000001601","user1601@example.test",47259.87,40374.1,"declined"
"APP-0001602","Test User 1602","SYN-000001602","user1602@example.test",42057.66,29742.32,"approved"
"APP-0001603","Test User 1603","SYN-000001603","user1603@example.test",30696.85,13382.04,"declined"
"APP-0001604","Test User 1604","SYN-000001604","user1604@example.test",51840.67,23834.86,"declined"
"APP-0001605","Test User 1605","SYN-000001605","user1605@example.test",36857.12,23524.79,"declined"
"APP-0001606","Test User 1606","SYN-000001606","user1606@example.test",64013.83,16699.49,"approved"
"APP-0001607","Test User 1607","SYN-000001607","user1607@example.test",42404.64,24957.61,"approved"
"APP-0001608","Test User 1608","SYN-000001608","user1608@example.test",24269.65,18689.98,"approved"
"APP-0001609","Test User 1609","SYN-000001609","user1609@example.test",67707.39,25366.24,"declined"
"APP-0001610","Test User 1610","SYN-000001610","user1610@example.test",13961.34,11669.16,"approved"
"APP-0001611","Test User 1611","SYN-000001611","user1611@example.test",36633.64,15719.38,"declined"
